;link;id;employer;name;salary;experience;schedule;schedule_dop;key;description
24;https://spb.hh.ru/vacancy/99048468;99048468;Game Frontend Developer;Kosmos;;Требуемый опыт работы: 3–6 лет;Полная занятость, гибкий график;;[];"Kosmos – успешная, комфортная и надежная игровая компания! За 9 лет наша компания выросла в сплоченную команду профессионалов, уже создавшую несколько социальных игр, вошедших в различные ТОПы, в том числе и в Top-20 Grossing на Facebook. Мы ставим перед собой только амбициозные цели и стремимся сделать каждый новый проект ещё лучше! Всё, что мы делаем, нравится в первую очередь нам самим. Поэтому все, кто у нас работают, переживают за создаваемые игры и их дальнейшие успехи, и вкладывают в них частичку своей души. Как раз сейчас наша команда в поисках Frontend Developer-а на наш новый проект Mahjong! Если это тебе по душе – присоединяйся!   Что мы тебе доверим:  Разработку и внедрение нового функционала и улучшение уже существующего; Улучшение кодовой базы, рефакторинг и оптимизация клиентской и, при желании, серверной частей проекта; Построение инструментов для автоматизации и оптимизации работы команды.  Пиши нам, если ты:   Имеешь хотя бы небольшой опыт работы в геймдеве и понимаешь особенности этой сферы; Не боишься отказываться от того, что не работает, пробовать новое и предлагать рабочие решения; Делал игры на HTML5; Отлично знаешь Typescript / Javascript; Имеешь опыт работы с графическими js-библиотеками (pixi.js / phaser / cocos2d); Понимаешь принципы ООП.  Будет дополнительным плюсом:   Опыт разработки игр или приложений для социальных сетей; Опыт работы на высоконагруженных проектах; Знакомство с технологиями WebGL/OpenGL/DirectX; Знакомство с языком Haxe.  Почему стоит выбрать нас:   Руководители проекта имеют технический бэкграунд, и вы точно найдёте общий язык; Мы практикуем Agile, но без фанатизма, бюрократии и лишних митингов; Ты будешь видеть результат своих действий на графиках доходов и получишь отклик от тысяч пользователей; Тебя ждут: деконструкции успешных игр, Growth Hacking, лекции по актуальным темам геймдева и еще много процессов, которые помогут тебе стать еще круче; Ты сможешь открыто предлагать свои идеи, которые мы оценим и возьмём в работу.  Помимо отличной атмосферы мы предлагаем:  Возможность влиять на продукты и процессы, много самостоятельности в работе; Команду, где каждый искренне любит то, что делает; Максимальную прозрачность процессов и минимум бюрократии; Белую ЗП и хороший пакет ДМС; Гибкий график работы, ты можешь начинать день с 12:00; Конференции, курсы, внутренний обмен знаниями – у нас есть все возможности для твоего развития! Хорошее железо, только лицензионное ПО; Возможен удаленный вариант сотрудничества!"
25;https://spb.hh.ru/vacancy/98967536;98967536;Врач-косметолог;Kosmo_place;;Требуемый опыт работы: 3–6 лет;Полная занятость, сменный график;;[];"KOSMO PLACE - новая, современная, уютная клиника косметологии, с высоким уровнем сервиса в г. Королев.Мы рады способствовать улучшению состояния здоровья наших клиентов и делать их красивее изо дня в день, за это мы и завоевали любовь больше 3.000 пациенток.В нашей клинике работают лучшие специалисты в своей области, открываем отличную возможность стать частью нашей дружной команды! Клиника Kosmo Place ищет в свою команду талантливого и чуткого врача косметолога, с опытом работы. Мы являемся самой прогрессивной и быстроразвивающийся клиникой в г.Королёв, оказывающей большой спектр косметологических услуг. Сотрудничество с нами - это* стабильная плотная запись;* налаженный поток клиентов;* дружный коллектив;* работа в новом красивом пространстве;* удобное расположение! Обязанности:  Выполнять инъекционные процедуры(биоревитализацию, мезотерапию, ботулотоксин, филлеры) срединные пилинги и эстетические процедуры. Аппаратные процедуры (Фототерапия на аппарате DEKA LUXEA, микроигольчатый RF SCARLET). Проводить дерматологические консультации по лечению акне. Работа на аппарате гидропилинга Hydra Beauty. Рекомендовать домашний уход. Информировать клиентов о противопоказаниях и об уходе после процедуры. Тщательное проведение процедуры, с полной вовлечённостью и нацеленностью на результат клиента.  Требования:  Ответственность, трудолюбие, любовь к людям. Наличие медицинского образования(высшее). Опыт от 3 лет.  Условия:  График сменный , с 10:00-21:00. Заработная плата: до 40% с процедур и консультаций (работа с уже имеющейся базой пациенток) + гарантированная оплата выхода 3.000₽ + нарастающая система мотивации за продажи косметики. Цены на процедуры и косметику выше среднего. Мы предоставляем сотрудникам обучение, корпоративную скидку до 30% на процедуры клиники, 15% на косметику.  И мероприятия, направленные на сплочения коллектива! Будем рады Вашему отклику. В сопроводительном письме, пожалуйста, опишите, почему именно Вы подходите на эту вакансию. Отклики без сопроводительного письма не рассматриваются."
26;https://spb.hh.ru/vacancy/98908148;98908148;Продавец-кассир;ООО КАРИ;;Требуемый опыт работы: не требуется;Полная занятость, полный день;;['Прямые продажи', 'Продавец', 'Ориентация на результат', 'Грамотная речь', 'Умение работать в команде', 'Работа с покупателями', 'Кассир', 'Стремление к профессиональному росту', 'Желание учиться'];"Федеральная сеть магазинов обуви и аксессуаров ""kari"" приглашает на постоянную работу продавца-кассира. В нашей команде мы хотим видеть энергичных людей, готовых работать в активном режиме, любящих общаться, стремящихся к профессиональному росту. Обязанности: - Работа в зале: выкладка товара, подсортировка товара, поддержание порядка, перезонирование, переоценка;- Работа с покупателями: консультации по ассортименту, оказание помощи в выборе товара, поиске нужного размера и модели;- Проведение покупок по кассе; Будем рады вам, если Вы: - Коммуникабельны;- Ответственно относитесь к работе и возложенным обязанностям;- Готовы к динамичной работе;- Готовы учиться новому и применять новые знания в работе. Условия: - Официальное трудоустройство; соц. пакет;- График работы 5/2 (смены настраиваются индивидуально с директором магазина);- Полностью ""белая"" и своевременно выплачиваемая заработная плата;- Нет возрастных ограничений- Обучение и карьерный рост в крупнейшей компании РФ- Скидки на весь ассортимент компании;- Вакансия открыта по адресу: Ставрополь, Доваторцев 75А, ТРЦ Мегацентр Kosmos Оставляйте отклики на вакансию, звоните по указанным номерам в разделе ""контакты"", приходите в магазин для собеседования с директором и заполнения анкеты:* Ставрополь, Доваторцев 75А, ТРЦ Мегацентр Kosmos               Гибкий график работы                      — не обязательно работать целый день                      Работа рядом с домом или учебой                      — у нас много магазинов                      Быстрый карьерный рост                      — для особо старательных                      Оформление по ТК РФ                      — у нас все официально                      Прозрачная система премирования                      Корпоративное обучение                      Корпоративные скидки"
27;https://spb.hh.ru/vacancy/95476619;95476619;Пекарь;Кофемания;от 68 000 ₽ на руки;Требуемый опыт работы: 1–3 года;Полная занятость, сменный график;;['Общественное питание', 'технологические карты', 'Поварское дело'];"Рестораны        Служба технического         обслуживания и ремонта      ПроизводствоРаспределительный центрОфисТранспортная службаУчебный центр    Кофемания – это 22 года успешной работы на рынке, собственное современное производство и технологичные цеха, где стабильно работает команда профессионалов, влюблённых в своё дело! Что мы предлагаем:  Стабильный доход, оформление по ТК РФ (оплата отпуска и больничного) Компенсация проезда до место работы: кондитерский цех ""Кофемании"", м. Строгино; Много бонусов: 3х разовое питание, бесплатная медицинская книжка и форма, корпоративные скидки; График 2/2 с 8:00 до 20:00; Комфортные условия труда: столовая, душевые, раздевалки, шкафчики; Современное и высокотехнологичное оборудование; Реальный карьерный рост.  Что предстоит делать:  Готовить выпечку по установленной рецептуре: хлеб, булочки, круассаны; Соблюдать санитарные нормы и правила.  Наши пожелания кандидатам:  Опыт работы со слоеным тестом будет преимуществом;  Приведи в компанию друзей и получи 20 000 рублей за каждого сотрудника. Присоединяйтесь к нашей команде! Наша вакансия также подойдет вам, если вы искали: работа повар, пекарь, кондитер, кондитер-скульптор, шоколатье, скульптор, пиццайоло, тестомес, тестовод, булочник, хлебопёк, грильщик, заготовщик, повар горячего цеха (г.ц.), повар холодного цеха (х.ц.), су-шеф, работа на супах, мясника, М/Ц, Жиловщик, Обвальщик, Рубщик, сушиста, помощник повара, повар без опыта, кейтеринг, повар в компаниях: White Rabbit Family, Lucky group, Буше, kosmos kitchen, Novikov Group, She, Ресторанный Холдинг Тигрус, Alba group, ПушкинЪ, Гудман, I Love Cake, Брусника, Северянине, Доктор Живаго, Сибирь, Osteria Mario, Пятерочка, Перекресток, Ашан, Вкусвилл, Магнит, Лента, Глобус, Окей, Азбука Вкуса, Мираторг, Велком, Мясокомбинат, Мясной дом, Рублевские колбасы, Ремит, Черкизово, Петелинка, Троекурово, Дымов, Останкино, Коломенское, Мясновъ, Мясной гурман, Мясницкий ряд, Русагро.        Ждём в команду!          ООО «Азарика» представляет бренд Кофемания"
28;https://spb.hh.ru/vacancy/91324854;91324854;Пекарь (м. Строгино);Кофемания;от 68 000 до 83 600 ₽ на руки;Требуемый опыт работы: не требуется;Полная занятость, сменный график;;['Работа в команде', 'Контроль сроков годности', 'Общественное питание', 'Поварское дело'];"Рестораны        Служба технического         обслуживания и ремонта      ПроизводствоРаспределительный центрОфисТранспортная службаУчебный центрКофемания – это 22 года успешной работы на рынке, собственное современное производство и технологичные цеха, где стабильно работает команда профессионалов, влюблённых в своё дело! Что мы предлагаем:  Стабильный доход, оформление по ТК РФ (оплата отпуска и больничного) Компенсация проезда до место работы: кондитерский цех ""Кофемании"", м. Строгино; Много бонусов: 3х разовое питание, бесплатная медицинская книжка и форма, корпоративные скидки; График 2/2 с 8:00 до 20:00; Комфортные условия труда: столовая, душевые, раздевалки, шкафчики; Современное и высокотехнологичное оборудование; Реальный карьерный рост.  Что предстоит делать:  Готовить выпечку по установленной рецептуре: хлеб, булочки, круассаны; Соблюдать санитарные нормы и правила.  Наши пожелания кандидатам:  Опыт работы со слоеным тестом будет преимуществом;  Приведи в компанию друзей и получи 20 000 рублей за каждого сотрудника. Присоединяйтесь к нашей команде! Наша вакансия также подойдет вам, если вы искали: работа повар, пекарь, кондитер, кондитер-скульптор, шоколатье, скульптор, пиццайоло, тестомес, тестовод, булочник, хлебопёк, грильщик, заготовщик, повар горячего цеха (г.ц.), повар холодного цеха (х.ц.), су-шеф, работа на супах, мясника, М/Ц, Жиловщик, Обвальщик, Рубщик, сушиста, помощник повара, повар без опыта, кейтеринг, повар в компаниях: White Rabbit Family, Lucky group, Буше, kosmos kitchen, Novikov Group, She, Ресторанный Холдинг Тигрус, Alba group, ПушкинЪ, Гудман, I Love Cake, Брусника, Северянине, Доктор Живаго, Сибирь, Osteria Mario, Пятерочка, Перекресток, Ашан, Вкусвилл, Магнит, Лента, Глобус, Окей, Азбука Вкуса, Мираторг, Велком, Мясокомбинат, Мясной дом, Рублевские колбасы, Ремит, Черкизово, Петелинка, Троекурово, Дымов, Останкино, Коломенское, Мясновъ, Мясной гурман, Мясницкий ряд, Русагро.    Ждём в команду!          ООО «Азарика» представляет бренд Кофемания"
29;https://spb.hh.ru/vacancy/90319208;90319208;Повар-кондитер (м.Строгино);Кофемания;;Требуемый опыт работы: не требуется;Полная занятость, сменный график;;['Работа в команде', 'Креативность', 'Грамотная речь', 'Электронная почта'];"Рестораны        Служба технического         обслуживания и ремонта      ПроизводствоРаспределительный центрОфисТранспортная службаУчебный центрКофемания более 22 лет задаёт тренды на рынке, а наши профессионалы работают на самом технологичном производстве с лучшим мировым оборудованием и ингредиентами. В кондитерском ателье премиум-класса Cake Buro от «Кофемании» во главе с Шеф-кондитером №1 в Москве – Еленой Железняковой, ты сможешь работать в команде лучших в своём деле! Что мы предлагаем:  Вакансия располагается - МЕТРО СТРОГИНО Обучение у известного московского шеф-кондитера - Елены Железняковой; Стабильный доход, оформление по ТК РФ (оплата отпуска и больничного) Компенсация проезда до место работы: кондитерский цех ""Кофемании"", м. Строгино; Много бонусов: бесплатное 3-х разовое питание, медицинская книжка и форма, корпоративные скидки; Любой удобный для вас график (2/2 (ДЕНЬ с 09.00 до 21.00 или НОЧЬ с 21.00 до 09.00) Комфортные условия труда: столовая, зоны отдыха, душевые, раздевалки, шкафчики; Современное и высокотехнологичное оборудование; Реальный карьерный рост; Работа с лучшими продуктами со всего мира; Реферальная программа ""Приведи друга""; Корпоративная скидка в наших ресторанах и спецпредложения у компаний-партнеров.  Что вам нужно делать:  Качественное приготовление кондитерской продукции согласно установленной рецептуре; Соблюдать санитарные нормы и правила; Уважительно и бережно относиться к продуктам, оборудованию и коллегам.  Что вам потребуется:  Готовность работать в команде; Желание расти и развиваться в профессии кондитер; Профильное образование будет преимуществом.    Стань частью самой известной и успешной команды ресторанов Кофемания! Приведи в компанию друзей и получи 20 000 рублей за каждого сотрудника.   Наша вакансия также подойдет вам, если вы искали: работа повар, пекарь, кондитер, кондитер-скульптор, шоколатье, скульптор, пиццайоло, тестомес, тестовод, булочник, хлебопёк, грильщик, заготовщик, повар горячего цеха (г.ц.), повар холодного цеха (х.ц.), су-шеф, работа на супах, мясника, М/Ц, Жиловщик, Обвальщик, Рубщик, сушиста, помощник повара, повар без опыта, кейтеринг, повар в компаниях: White Rabbit Family, Lucky group, Буше, kosmos kitchen, Novikov Group, She, Ресторанный Холдинг Тигрус, Alba group, ПушкинЪ, Гудман, I Love Cake, Брусника, Северянине, Доктор Живаго, Сибирь, Osteria Mario, Пятерочка, Перекресток, Ашан, Вкусвилл, Магнит, Лента, Глобус, Окей, Азбука Вкуса, Мираторг, Велком, Мясокомбинат, Мясной дом, Рублевские колбасы, Ремит, Черкизово, Петелинка, Троекурово, Дымов, Останкино, Коломенское, Мясновъ, Мясной гурман, Мясницкий ряд, Русагро.Ждём в команду!          ООО «Азарика» представляет бренд Кофемания"
30;https://spb.hh.ru/vacancy/93592802;93592802;Помощник кондитера (метро Строгино);Кофемания;от 45 000 ₽ на руки;Требуемый опыт работы: не требуется;Полная занятость, полный день;;[];"Рестораны        Служба технического         обслуживания и ремонта      ПроизводствоРаспределительный центрОфисТранспортная службаУчебный центрКофемания более 22 лет задаёт тренды на рынке, а наши профессионалы работают на самом технологичном производстве с лучшим мировым оборудованием и ингредиентами. В кондитерском ателье премиум-класса Cake Buro от «Кофемании» во главе с Шеф-кондитером №1 в Москве – Еленой Железняковой, ты сможешь работать в команде лучших в своём деле! Что мы предлагаем:  Обучение у известного московского шеф-кондитера - Елены Железняковой; на испытательный срок 250 рублей за час, далее 300 рублей час Стабильный доход, оформление по ТК РФ (оплата отпуска и больничного) Компенсация проезда до место работы: кондитерский цех ""Кофемании"", м. Строгино; Много бонусов: бесплатное 3-х разовое питание, медицинская книжка и форма, корпоративные скидки; График (2/2) с 9.00 до 21.00; Комфортные условия труда: столовая, душевые, раздевалки, шкафчики; Современное и высокотехнологичное оборудование; Реальный карьерный рост; Работа с лучшими продуктами со всего мира; Реферальная программа ""Приведи друга""; Корпоративная скидка в наших ресторанах и спецпредложения у компаний-партнеров  Что вам потребуется:  Готовность работать в команде; Желание расти и развиваться в профессии кондитер;  Профильное образование желательно.   Стань частью самой известной и успешной команды ресторанов Кофемания! Приведи в компанию друзей и получи 20 000 рублей за каждого сотрудника.   Наша вакансия также подойдет вам, если вы искали: работа повар, пекарь, кондитер, кондитер-скульптор, шоколатье, скульптор, пиццайоло, тестомес, тестовод, булочник, хлебопёк, грильщик, заготовщик, повар горячего цеха (г.ц.), повар холодного цеха (х.ц.), су-шеф, работа на супах, мясника, М/Ц, Жиловщик, Обвальщик, Рубщик, сушиста, помощник повара, повар без опыта, кейтеринг, повар в компаниях: White Rabbit Family, Lucky group, Буше, kosmos kitchen, Novikov Group, She, Ресторанный Холдинг Тигрус, Alba group, ПушкинЪ, Гудман, I Love Cake, Брусника, Северянине, Доктор Живаго, Сибирь, Osteria Mario, Пятерочка, Перекресток, Ашан, Вкусвилл, Магнит, Лента, Глобус, Окей, Азбука Вкуса, Мираторг, Велком, Мясокомбинат, Мясной дом, Рублевские колбасы, Ремит, Черкизово, Петелинка, Троекурово, Дымов, Останкино, Коломенское, Мясновъ, Мясной гурман, Мясницкий ряд, Русагро.Ждём в команду!          ООО «Азарика» представляет бренд Кофемания"
31;https://spb.hh.ru/vacancy/96445511;96445511;Пекарь на производство (м. Строгино);Кофемания;от 68 000 до 83 600 ₽ на руки;Требуемый опыт работы: не требуется;Полная занятость, сменный график;;['Работа в команде', 'Контроль сроков годности', 'Общественное питание', 'Поварское дело'];"Рестораны        Служба технического         обслуживания и ремонта      ПроизводствоРаспределительный центрОфисТранспортная службаУчебный центрКофемания – это 22 года успешной работы на рынке, собственное современное производство и технологичные цеха, где стабильно работает команда профессионалов, влюблённых в своё дело! Что мы предлагаем:  Стабильный доход, оформление по ТК РФ (оплата отпуска и больничного) Компенсация проезда до место работы: кондитерский цех ""Кофемании"", м. Строгино; Много бонусов: 3х разовое питание, бесплатная медицинская книжка и форма, корпоративные скидки; График 2/2 с 8:00 до 20:00 или 2/2 с 17.00 до 05.00 Комфортные условия труда: столовая, душевые, раздевалки, шкафчики; Современное и высокотехнологичное оборудование; Реальный карьерный рост.  Что предстоит делать:  Готовить выпечку по установленной рецептуре: хлеб, булочки, круассаны; Соблюдать санитарные нормы и правила.  Наши пожелания кандидатам:  Опыт работы со слоеным тестом будет преимуществом;  Приведи в компанию друзей и получи 20 000 рублей за каждого сотрудника. Присоединяйтесь к нашей команде! Наша вакансия также подойдет вам, если вы искали: работа повар, пекарь, кондитер, кондитер-скульптор, шоколатье, скульптор, пиццайоло, тестомес, тестовод, булочник, хлебопёк, грильщик, заготовщик, повар горячего цеха (г.ц.), повар холодного цеха (х.ц.), су-шеф, работа на супах, мясника, М/Ц, Жиловщик, Обвальщик, Рубщик, сушиста, помощник повара, повар без опыта, кейтеринг, повар в компаниях: White Rabbit Family, Lucky group, Буше, kosmos kitchen, Novikov Group, She, Ресторанный Холдинг Тигрус, Alba group, ПушкинЪ, Гудман, I Love Cake, Брусника, Северянине, Доктор Живаго, Сибирь, Osteria Mario, Пятерочка, Перекресток, Ашан, Вкусвилл, Магнит, Лента, Глобус, Окей, Азбука Вкуса, Мираторг, Велком, Мясокомбинат, Мясной дом, Рублевские колбасы, Ремит, Черкизово, Петелинка, Троекурово, Дымов, Останкино, Коломенское, Мясновъ, Мясной гурман, Мясницкий ряд, Русагро.    Ждём в команду!          ООО «Азарика» представляет бренд Кофемания"
32;https://spb.hh.ru/vacancy/98492619;98492619;Администратор отдела контроля качества;Kosmo_place;от 50 000 ₽ на руки;Требуемый опыт работы: 1–3 года;Полная занятость, полный день;;['Активные продажи', 'Телефонные переговоры', 'Обучение и развитие', 'Деловое общение', 'Навыки продаж', 'Навыки межличностного общения'];"KOSMO PLACE - новая, современная, уютная клиника косметологии, с высоким уровнем сервиса в г. Королев.Мы рады способствовать улучшению состояния здоровья наших пациентов и делать их красивее изо дня в день, за это мы и завоевали любовь больше 3.000 пациенток.В нашей клинике работают лучшие специалисты в своей области, открываем отличную возможность стать частью нашей дружной команды.В нашу команду мы ищем менеджера call-центра:Чуткого, эмпатичного, любящего людей сотрудника.И не важен пол, для нас важны человеческие качества!Важно, что бы вы хотели постоянно учиться и развиваться.Обязанности:1. Звонки:- ⁠Звонки заботы- ⁠сбор обратной связи- ⁠напоминания о назначениях- ⁠обзвон/рассылка по небольшим сегментам - по персональным акциям- ⁠обработка заявок с сайта/ лидов партнеров/ листов ожидания2. Ведение отчетности по обратной связи в exel и YCLIENTS3. ⁠Работа через amoCRMУсловия:График 5/2, 8 часовой рабочий день;Работа в офисе Выходные дни: воскресенье и понедельник;Заработная оплата ≈ 55.000Оклад: 40.000 + бонусы с записи;Зарплата два раза в месяц (всегда вовремя);Постоянное развитие и обучение (система наставничества);Тренинги по продажам за счет компании;Работа в дружном молодом коллективе;Скидки на процедуры клиники и косметику.В сопроводительном письме напишите: "" Хочу в KOSMO PLACE!"". Так мы поймем, что внимательны и заинтересованы в нашей вакансии:)"
33;https://spb.hh.ru/vacancy/92268596;92268596;Ночной Пекарь (м. Строгино);Кофемания;от 63 000 ₽ на руки;Требуемый опыт работы: не требуется;Полная занятость, сменный график;;['Работа в команде', 'Контроль сроков годности', 'Общественное питание', 'Поварское дело'];"Рестораны        Служба технического         обслуживания и ремонта      ПроизводствоРаспределительный центрОфисТранспортная службаУчебный центрКофемания – это 22 года успешной работы на рынке, собственное современное производство и технологичные цеха, где стабильно работает команда профессионалов, влюблённых в своё дело! Что мы предлагаем:  Стабильный доход, оформление по ТК РФ (оплата отпуска и больничного) Компенсация проезда до место работы: кондитерский цех ""Кофемании"", м. Строгино; Много бонусов: 3х разовое питание, бесплатная медицинская книжка и форма, корпоративные скидки; График 2/2 с 17:00 до 05:00; Комфортные условия труда: столовая, душевые, раздевалки, шкафчики; Современное и высокотехнологичное оборудование; Реальный карьерный рост.  Что предстоит делать:  сбор и замес теста, разделка, формовка, выпечка. работа со слоёным тестом, приготовление круассан  Наши пожелания кандидатам:  Опыт работы со слоеным тестом будет преимуществом;  Приведи в компанию друзей и получи 20 000 рублей за каждого сотрудника. Присоединяйтесь к нашей команде! Наша вакансия также подойдет вам, если вы искали: работа повар, пекарь, кондитер, кондитер-скульптор, шоколатье, скульптор, пиццайоло, тестомес, тестовод, булочник, хлебопёк, грильщик, заготовщик, повар горячего цеха (г.ц.), повар холодного цеха (х.ц.), су-шеф, работа на супах, мясника, М/Ц, Жиловщик, Обвальщик, Рубщик, сушиста, помощник повара, повар без опыта, кейтеринг, повар в компаниях: White Rabbit Family, Lucky group, Буше, kosmos kitchen, Novikov Group, She, Ресторанный Холдинг Тигрус, Alba group, ПушкинЪ, Гудман, I Love Cake, Брусника, Северянине, Доктор Живаго, Сибирь, Osteria Mario, Пятерочка, Перекресток, Ашан, Вкусвилл, Магнит, Лента, Глобус, Окей, Азбука Вкуса, Мираторг, Велком, Мясокомбинат, Мясной дом, Рублевские колбасы, Ремит, Черкизово, Петелинка, Троекурово, Дымов, Останкино, Коломенское, Мясновъ, Мясной гурман, Мясницкий ряд, Русагро.    Ждём в команду!          ООО «Азарика» представляет бренд Кофемания"
34;https://spb.hh.ru/vacancy/98256847;98256847;Кондитер-флорист;Кофемания;от 70 000 ₽ на руки;Требуемый опыт работы: 1–3 года;Полная занятость, сменный график;;['Работа в команде', 'Креативность', 'Грамотная речь', 'Электронная почта'];"Рестораны        Служба технического         обслуживания и ремонта      ПроизводствоРаспределительный центрОфисТранспортная службаУчебный центрКофемания более 22 лет задаёт тренды на рынке, а наши профессионалы работают на самом технологичном производстве с лучшим мировым оборудованием и ингредиентами. В кондитерском ателье премиум-класса Cake Buro от «Кофемании» во главе с Шеф-кондитером №1 в Москве – Еленой Железняковой, ты сможешь работать в команде лучших в своём деле! Что мы предлагаем:  Обучение у известного московского шеф-кондитера - Елены Железняковой; Стабильный доход, оформление по ТК РФ (оплата отпуска и больничного) Компенсация проезда до место работы: кондитерский цех ""Кофемании"", м. Строгино; Много бонусов: бесплатное 3-х разовое питание, медицинская книжка и форма, корпоративные скидки; График (2/2,); Комфортные условия труда: столовая, душевые, раздевалки, шкафчики; Современное и высокотехнологичное оборудование; Реальный карьерный рост; Работа с лучшими продуктами со всего мира; Реферальная программа ""Приведи друга""; Корпоративная скидка в наших ресторанах и спецпредложения у компаний-партнеров.  Что вам нужно делать:  Оформление авторских кондитерских изделий; Лепка цветов из сахарной пасты, роспись; Соблюдать санитарные нормы и правила; Уважительно и бережно относиться к продуктам, оборудованию и коллегам.  Что вам потребуется:  Готовность работать в команде; Желание расти и развиваться в профессии кондитер;  Профильное образование желательно.   Стань частью самой известной и успешной команды ресторанов Кофемания! Приведи в компанию друзей и получи 20 000 рублей за каждого сотрудника.   Наша вакансия также подойдет вам, если вы искали: работа повар, пекарь, кондитер, кондитер-скульптор, шоколатье, скульптор, пиццайоло, тестомес, тестовод, булочник, хлебопёк, грильщик, заготовщик, повар горячего цеха (г.ц.), повар холодного цеха (х.ц.), су-шеф, работа на супах, мясника, М/Ц, Жиловщик, Обвальщик, Рубщик, сушиста, помощник повара, повар без опыта, кейтеринг, повар в компаниях: White Rabbit Family, Lucky group, Буше, kosmos kitchen, Novikov Group, She, Ресторанный Холдинг Тигрус, Alba group, ПушкинЪ, Гудман, I Love Cake, Брусника, Северянине, Доктор Живаго, Сибирь, Osteria Mario, Пятерочка, Перекресток, Ашан, Вкусвилл, Магнит, Лента, Глобус, Окей, Азбука Вкуса, Мираторг, Велком, Мясокомбинат, Мясной дом, Рублевские колбасы, Ремит, Черкизово, Петелинка, Троекурово, Дымов, Останкино, Коломенское, Мясновъ, Мясной гурман, Мясницкий ряд, Русагро.    Ждём в команду!          ООО «Азарика» представляет бренд Кофемания"
35;https://spb.hh.ru/vacancy/98255518;98255518;Шоколатье в кондитерский цех;Кофемания;от 78 500 ₽ на руки;Требуемый опыт работы: 1–3 года;Полная занятость, полный день;;[];"Рестораны        Служба технического         обслуживания и ремонта      ПроизводствоРаспределительный центрОфисТранспортная службаУчебный центрКофемания более 22 лет задаёт тренды на рынке, а наши профессионалы работают на самом технологичном производстве с лучшим мировым оборудованием и ингредиентами. В кондитерском ателье премиум-класса Cake Buro от «Кофемании» во главе с Шеф-кондитером №1 в Москве – Еленой Железняковой, ты сможешь работать в команде лучших в своём деле! Что мы предлагаем:​​​​​​​  Возможность карьерного роста; Работа с лучшими продуктами со всего мира; Оформление по ТК РФ; График сменный: 2/2 по 12 часов, с 9-00 до 21-00; Заработная плата вовремя и без задержек; Комфортные условия труда (столовая, шкафчики, раздевалки, душевые); Бесплатное 3-х разовое питание; Качественная и удобная форма; Корпоративная скидка в наших ресторанах и спецпредложения у компаний-партнеров; Производство находится у метро Строгино.  Что вам нужно делать​​​​​​​  Качественное приготовление кондитерской продукции согласно установленно й рецептуре; Соблюдать санитарные нормы и правила;  Уважительно и бережно относиться к продуктам, оборудованию и коллегам. Что вам потребуется:​​​​​​​  Готовность работать в команде; Желание расти и развиваться в профессии кондитер; Профильное образование будет преимуществом    Стань частью самой известной и успешной команды ресторанов Кофемания! Приведи в компанию друзей и получи 20 000 рублей за каждого сотрудника.   Наша вакансия также подойдет вам, если вы искали: работа повар, пекарь, кондитер, кондитер-скульптор, шоколатье, скульптор, пиццайоло, тестомес, тестовод, булочник, хлебопёк, заготовщик, повар горячего цеха (г.ц.), повар холодного цеха (х.ц.), су-шеф, помощник повара, повар без опыта, кейтеринг, повар в компаниях: White Rabbit Family, Lucky group, Буше, kosmos kitchen, Novikov Group, She, Ресторанный Холдинг Тигрус, Alba group, ПушкинЪ, Гудман, I Love Cake, Брусника, Северянине, Доктор Живаго, Сибирь, Osteria Mario, Пятерочка, Перекресток, Ашан, Вкусвилл, Магнит, Лента, Глобус, Окей, Азбука Вкуса, Мираторг, Велком, Мясокомбинат, Мясной дом, Рублевские колбасы, Ремит, Черкизово, Петелинка, Троекурово, Дымов, Останкино, Коломенское, Мясновъ, Мясной гурман, Мясницкий ряд, Русагро.  Ждём в команду!          ООО «Азарика» представляет бренд Кофемания"
